Territory X Date,target
Indonesia X 4/1/20,157.0
Indonesia X 4/2/20,62.352883759886026
Indonesia X 4/3/20,68.75744197983295
Indonesia X 4/4/20,73.7068960396573
Indonesia X 4/5/20,77.5774726155214
Indonesia X 4/6/20,80.64937687246129
Indonesia X 4/7/20,83.13875062856823
Indonesia X 4/8/20,84.92031567497179
Indonesia X 4/9/20,86.30725834518671
Indonesia X 4/10/20,87.37143397098407
Indonesia X 4/11/20,88.20211958605796
Indonesia X 4/12/20,88.76406135968864
Indonesia X 4/13/20,89.28390068700537
Indonesia X 4/14/20,89.67001436278224
Indonesia X 4/15/20,90.00174954067916
Indonesia X 4/16/20,89.9349173437804
Indonesia X 4/17/20,89.73326910752803
Indonesia X 4/18/20,89.27742574363947
Indonesia X 4/19/20,88.6431998340413
Indonesia X 4/20/20,87.9162848345004
Indonesia X 4/21/20,86.96683270856738
Indonesia X 4/22/20,85.65703803906217
Indonesia X 4/23/20,86.38777552172542
Indonesia X 4/24/20,86.86373592820019
Indonesia X 4/25/20,87.16114226728678
Indonesia X 4/26/20,87.33356443466619
Indonesia X 4/27/20,87.41832677274942
Indonesia X 4/28/20,87.44079611264169
Indonesia X 4/29/20,87.4239624850452
Indonesia X 4/30/20,87.38050624262542
Indonesia X 5/1/20,87.31939551886171
Indonesia X 5/2/20,87.24632115801796
Indonesia X 5/3/20,87.16693112393841
Indonesia X 5/4/20,87.08155620843172
Indonesia X 5/5/20,86.99240169022232
Indonesia X 5/6/20,86.89990249928087
Indonesia X 5/7/20,86.81164234410971
Indonesia X 5/8/20,86.72910366207361
Indonesia X 5/9/20,86.65641522500664
Indonesia X 5/10/20,86.59586194669828
Indonesia X 5/11/20,86.54809928499162
Indonesia X 5/12/20,86.51661280542612
Indonesia X 5/13/20,86.50771818123758
Indonesia X 5/14/20,86.47783665452152
Indonesia X 5/15/20,86.43519514007494
Indonesia X 5/16/20,86.38512306148186
Indonesia X 5/17/20,86.33097734302282
Indonesia X 5/18/20,86.2749020056799
Indonesia X 5/19/20,86.21821409091353
Indonesia X 5/20/20,86.16161806276068
Indonesia X 5/21/20,86.10548759344965
Indonesia X 5/22/20,86.05002483353019
Indonesia X 5/23/20,85.99529104074463
Indonesia X 5/24/20,85.9413229697384
Indonesia X 5/25/20,85.8880716143176
Indonesia X 5/26/20,85.83557985490188
Indonesia X 5/27/20,85.78379868529737
Indonesia X 5/28/20,85.73262396734208
Indonesia X 5/29/20,85.68189030513167
Indonesia X 5/30/20,85.63138329656795
Indonesia X 5/31/20,85.58087628800422
Indonesia X 6/1/20,85.53016712889075
Indonesia X 6/2/20,85.47891890164465
Indonesia X 6/3/20,85.4268130660057
Indonesia X 6/4/20,85.37429067771882
Indonesia X 6/5/20,85.32169478014112
Indonesia X 6/6/20,85.26914788875729
Indonesia X 6/7/20,85.21670513553545
Iran (Islamic Republic of) X 3/6/20,124.0
Iran (Islamic Republic of) X 3/7/20,145.0
Iran (Islamic Republic of) X 3/8/20,194.0
Iran (Islamic Republic of) X 3/9/20,237.0
Iran (Islamic Republic of) X 3/10/20,291.0
Iran (Islamic Republic of) X 3/11/20,354.0
Iran (Islamic Republic of) X 3/12/20,428.99999999999994
Iran (Islamic Republic of) X 3/13/20,514.0
Iran (Islamic Republic of) X 3/14/20,611.0
Iran (Islamic Republic of) X 3/15/20,724.0
Iran (Islamic Republic of) X 3/16/20,852.9999999999999
Iran (Islamic Republic of) X 3/17/20,988.0000000000001
Iran (Islamic Republic of) X 3/18/20,1135.0
Iran (Islamic Republic of) X 3/19/20,1284.0
Iran (Islamic Republic of) X 3/20/20,1433.0
Iran (Islamic Republic of) X 3/21/20,1556.0
Iran (Islamic Republic of) X 3/22/20,1684.9999999999998
Iran (Islamic Republic of) X 3/23/20,1812.0000000000002
Iran (Islamic Republic of) X 3/24/20,1933.9999999999998
Iran (Islamic Republic of) X 3/25/20,2077.0
Iran (Islamic Republic of) X 3/26/20,2234.0
Iran (Islamic Republic of) X 3/27/20,2378.0
Iran (Islamic Republic of) X 3/28/20,2517.0
Iran (Islamic Republic of) X 3/29/20,2640.0
Iran (Islamic Republic of) X 3/30/20,2757.0
Iran (Islamic Republic of) X 3/31/20,2898.0
Iran (Islamic Republic of) X 4/1/20,3036.0
Iran (Islamic Republic of) X 4/2/20,1907.5072892010212
Iran (Islamic Republic of) X 4/3/20,2011.9657556712627
Iran (Islamic Republic of) X 4/4/20,2092.9737782478333
Iran (Islamic Republic of) X 4/5/20,2155.8157928287983
Iran (Islamic Republic of) X 4/6/20,2204.5808762311935
Iran (Islamic Republic of) X 4/7/20,2242.5410740077496
Iran (Islamic Republic of) X 4/8/20,2271.993992552161
Iran (Islamic Republic of) X 4/9/20,2294.7936341911554
Iran (Islamic Republic of) X 4/10/20,2312.318053096533
Iran (Islamic Republic of) X 4/11/20,2326.104083508253
Iran (Islamic Republic of) X 4/12/20,2336.6764837503433
Iran (Islamic Republic of) X 4/13/20,2344.543938115239
Iran (Islamic Republic of) X 4/14/20,2350.1314283162355
Iran (Islamic Republic of) X 4/15/20,2353.2060769200325
Iran (Islamic Republic of) X 4/16/20,2353.653013408184
Iran (Islamic Republic of) X 4/17/20,2351.891730800271
Iran (Islamic Republic of) X 4/18/20,2348.096691146493
Iran (Islamic Republic of) X 4/19/20,2342.6348528265953
Iran (Islamic Republic of) X 4/20/20,2335.6146175414324
Iran (Islamic Republic of) X 4/21/20,2326.4988774061203
Iran (Islamic Republic of) X 4/22/20,2315.373687297106
Iran (Islamic Republic of) X 4/23/20,2328.888027369976
Iran (Islamic Republic of) X 4/24/20,2338.5763558745384
Iran (Islamic Republic of) X 4/25/20,2345.603452026844
Iran (Islamic Republic of) X 4/26/20,2350.8000688254833
Iran (Islamic Republic of) X 4/27/20,2354.7527123987675
Iran (Islamic Republic of) X 4/28/20,2357.867938131094
Iran (Islamic Republic of) X 4/29/20,2360.429981946945
Iran (Islamic Republic of) X 4/30/20,2362.635652720928
Iran (Islamic Republic of) X 5/1/20,2364.6205995976925
Iran (Islamic Republic of) X 5/2/20,2366.4687211811543
Iran (Islamic Republic of) X 5/3/20,2368.243137449026
Iran (Islamic Republic of) X 5/4/20,2369.9895221740007
Iran (Islamic Republic of) X 5/5/20,2371.741983667016
Iran (Islamic Republic of) X 5/6/20,2373.538158684969
Iran (Islamic Republic of) X 5/7/20,2375.4172521829605
Iran (Islamic Republic of) X 5/8/20,2377.408471852541
Iran (Islamic Republic of) X 5/9/20,2379.53886911273
Iran (Islamic Republic of) X 5/10/20,2381.8274583667517
Iran (Islamic Republic of) X 5/11/20,2384.293646067381
Iran (Islamic Republic of) X 5/12/20,2386.96742400527
Iran (Islamic Republic of) X 5/13/20,2389.8799601197243
Iran (Islamic Republic of) X 5/14/20,2392.4994391947985
Iran (Islamic Republic of) X 5/15/20,2394.9466124922037
Iran (Islamic Republic of) X 5/16/20,2397.298713773489
Iran (Islamic Republic of) X 5/17/20,2399.6055333316326
Iran (Islamic Republic of) X 5/18/20,2401.8952987343073
Iran (Islamic Republic of) X 5/19/20,2404.185848236084
Iran (Islamic Republic of) X 5/20/20,2406.4860029518604
Iran (Islamic Republic of) X 5/21/20,2408.8008595257998
Iran (Islamic Republic of) X 5/22/20,2411.133162304759
Iran (Islamic Republic of) X 5/23/20,2413.4821271896362
Iran (Islamic Republic of) X 5/24/20,2415.8481462299824
Iran (Islamic Republic of) X 5/25/20,2418.23023930192
Iran (Islamic Republic of) X 5/26/20,2420.626838207245
Iran (Islamic Republic of) X 5/27/20,2423.036374747753
Iran (Islamic Republic of) X 5/28/20,2425.4572807252407
Iran (Islamic Republic of) X 5/29/20,2427.8860276937485
Iran (Islamic Republic of) X 5/30/20,2430.3210474550724
Iran (Islamic Republic of) X 5/31/20,2432.7592036128044
Iran (Islamic Republic of) X 6/1/20,2435.1973597705364
Iran (Islamic Republic of) X 6/2/20,2437.6319874823093
Iran (Islamic Republic of) X 6/3/20,2440.059166252613
Iran (Islamic Republic of) X 6/4/20,2442.486345022917
Iran (Islamic Republic of) X 6/5/20,2444.9178363382816
Iran (Islamic Republic of) X 6/6/20,2447.3548163473606
Iran (Islamic Republic of) X 6/7/20,2449.7978731244802
Iraq X 3/6/20,3.0
Iraq X 3/7/20,4.0
Iraq X 3/8/20,6.0
Iraq X 3/9/20,6.0
Iraq X 3/10/20,7.000000000000001
Iraq X 3/11/20,7.000000000000001
Iraq X 3/12/20,8.0
Iraq X 3/13/20,9.0
Iraq X 3/14/20,10.0
Iraq X 3/15/20,10.0
Iraq X 3/16/20,10.0
Iraq X 3/17/20,11.0
Iraq X 3/18/20,12.0
Iraq X 3/19/20,13.0
Iraq X 3/20/20,17.0
Iraq X 3/21/20,17.0
Iraq X 3/22/20,20.0
Iraq X 3/23/20,23.0
Iraq X 3/24/20,26.999999999999996
Iraq X 3/25/20,29.000000000000004
Iraq X 3/26/20,36.0
Iraq X 3/27/20,40.0
Iraq X 3/28/20,42.0
Iraq X 3/29/20,42.0
Iraq X 3/30/20,46.0
Iraq X 3/31/20,50.0
Iraq X 4/1/20,52.0
Iraq X 4/2/20,27.504956029588357
Iraq X 4/3/20,29.426712482236326
Iraq X 4/4/20,30.892144697718322
Iraq X 4/5/20,32.032237043604255
Iraq X 4/6/20,32.93201220338233
Iraq X 4/7/20,33.6361638258677
Iraq X 4/8/20,34.19579618261196
Iraq X 4/9/20,34.64869304909371
Iraq X 4/10/20,34.96069098240696
Iraq X 4/11/20,35.23997115553357
Iraq X 4/12/20,35.43540173093788
Iraq X 4/13/20,35.56034914799966
Iraq X 4/14/20,35.60361242853105
Iraq X 4/15/20,35.61487160157412
Iraq X 4/16/20,35.49303607782349
Iraq X 4/17/20,35.31078510568477
Iraq X 4/18/20,35.110894966637716
Iraq X 4/19/20,34.93154454859905
Iraq X 4/20/20,34.684072458185256
Iraq X 4/21/20,34.37163959490135
Iraq X 4/22/20,34.03749392484315
Iraq X 4/23/20,34.224709836998954
Iraq X 4/24/20,34.33588345069438
Iraq X 4/25/20,34.394148752326146
Iraq X 4/26/20,34.41542050335556
Iraq X 4/27/20,34.41074960050173
Iraq X 4/28/20,34.38805973273702
Iraq X 4/29/20,34.352732392726466
Iraq X 4/30/20,34.30835728417151
Iraq X 5/1/20,34.258573116967455
Iraq X 5/2/20,34.204280379926786
Iraq X 5/3/20,34.147243296029046
Iraq X 5/4/20,34.08877890673466
Iraq X 5/5/20,34.030302265891805
Iraq X 5/6/20,33.97209822200239
Iraq X 5/7/20,33.91658339300193
Iraq X 5/8/20,33.86449899757281
Iraq X 5/9/20,33.81571026868187
Iraq X 5/10/20,33.76944842166267
Iraq X 5/11/20,33.7268804165069
Iraq X 5/12/20,33.689078263705596
Iraq X 5/13/20,33.656179793179035
Iraq X 5/14/20,33.61717698862776
Iraq X 5/15/20,33.574489530874416
Iraq X 5/16/20,33.52967336657457
Iraq X 5/17/20,33.48371168249287
Iraq X 5/18/20,33.43720480450429
Iraq X 5/19/20,33.39054478215985
Iraq X 5/20/20,33.34393989178352
Iraq X 5/21/20,33.29752490040846
Iraq X 5/22/20,33.25136106577702
Iraq X 5/23/20,33.20547289098613
Iraq X 5/24/20,33.15988487913273
Iraq X 5/25/20,33.114578652894124
Iraq X 5/26/20,33.06952358339913
Iraq X 5/27/20,33.02470129332505
Iraq X 5/28/20,32.98003521049395
Iraq X 5/29/20,32.935454888502136
Iraq X 5/30/20,32.890902132494375
Iraq X 5/31/20,32.84633099916391
Iraq X 6/1/20,32.8016802307684
Iraq X 6/2/20,32.756861003581434
Iraq X 6/3/20,32.711802871199325
Iraq X 6/4/20,32.66664978931658
Iraq X 6/5/20,32.621484455885366
Iraq X 6/6/20,32.576349751325324
Iraq X 6/7/20,32.53126099007204
Ireland X 3/6/20,0.0
Ireland X 3/7/20,0.0
Ireland X 3/8/20,0.0
Ireland X 3/9/20,0.0
Ireland X 3/10/20,0.0
Ireland X 3/11/20,1.0
Ireland X 3/12/20,1.0
Ireland X 3/13/20,1.0
Ireland X 3/14/20,2.0
Ireland X 3/15/20,2.0
Ireland X 3/16/20,2.0
Ireland X 3/17/20,2.0
Ireland X 3/18/20,2.0
Ireland X 3/19/20,3.0
Ireland X 3/20/20,3.0
Ireland X 3/21/20,3.0
Ireland X 3/22/20,4.0
Ireland X 3/23/20,6.0
Ireland X 3/24/20,7.000000000000001
Ireland X 3/25/20,9.0
Ireland X 3/26/20,19.0
Ireland X 3/27/20,22.0
Ireland X 3/28/20,36.0
Ireland X 3/29/20,46.0
Ireland X 3/30/20,53.99999999999999
Ireland X 3/31/20,71.0
Ireland X 4/1/20,85.0
Ireland X 4/2/20,18.728213177528232
Ireland X 4/3/20,22.211368224816397
Ireland X 4/4/20,24.854004257940687
Ireland X 4/5/20,26.875211123842746
Ireland X 4/6/20,28.43275660648942
Ireland X 4/7/20,29.64957733755
Ireland X 4/8/20,30.619195512263104
Ireland X 4/9/20,31.39088685857132
Ireland X 4/10/20,32.038690546760336
Ireland X 4/11/20,32.59960319031961
Ireland X 4/12/20,33.07977812946774
Ireland X 4/13/20,33.47980037564412
Ireland X 4/14/20,33.83729137131013
Ireland X 4/15/20,34.141809734283015
Ireland X 4/16/20,34.237613780424
Ireland X 4/17/20,34.29068136261776
Ireland X 4/18/20,34.076055673649535
Ireland X 4/19/20,33.69822098175064
Ireland X 4/20/20,33.205803682794794
Ireland X 4/21/20,32.41421888465993
Ireland X 4/22/20,31.402645282214507
Ireland X 4/23/20,31.83004973921925
Ireland X 4/24/20,32.10769739351235
Ireland X 4/25/20,32.28083933936432
Ireland X 4/26/20,32.381415363634005
Ireland X 4/27/20,32.43181517114863
Ireland X 4/28/20,32.44743283255957
Ireland X 4/29/20,32.43869135272689
Ireland X 4/30/20,32.41296616382897
Ireland X 5/1/20,32.37469538929872
Ireland X 5/2/20,32.32671832549386
Ireland X 5/3/20,32.27122493670322
Ireland X 5/4/20,32.21003457787447
Ireland X 5/5/20,32.14394359965809
Ireland X 5/6/20,32.07385249086656
Ireland X 5/7/20,32.00380119960755
Ireland X 5/8/20,31.934050071286038
Ireland X 5/9/20,31.86957017169334
Ireland X 5/10/20,31.812808747636154
Ireland X 5/11/20,31.76514409831725
Ireland X 5/12/20,31.731838263804093
Ireland X 5/13/20,31.71622060239315
Ireland X 5/14/20,31.68740189750679
Ireland X 5/15/20,31.650402221130207
Ireland X 5/16/20,31.608501925366
Ireland X 5/17/20,31.563759270356968
Ireland X 5/18/20,31.517485171789303
Ireland X 5/19/20,31.470475980313495
Ireland X 5/20/20,31.423221757868305
Ireland X 5/21/20,31.376010415842757
Ireland X 5/22/20,31.329001224366948
Ireland X 5/23/20,31.282307510264218
Ireland X 5/24/20,31.236008908599615
Ireland X 5/25/20,31.19014829979278
Ireland X 5/26/20,31.144762438489124
Ireland X 5/27/20,31.09987582778558
Ireland X 5/28/20,31.05543639860116
Ireland X 5/29/20,31.01141964783892
Ireland X 5/30/20,30.96768468269147
Ireland X 5/31/20,30.924075295915827
Ireland X 6/1/20,30.880419965833426
Ireland X 6/2/20,30.836452221265063
Ireland X 6/3/20,30.791853521950543
Ireland X 6/4/20,30.746966911247
Ireland X 6/5/20,30.701991476817057
Ireland X 6/6/20,30.65701910527423
Ireland X 6/7/20,30.61209573992528
Israel X 3/6/20,0.0
Israel X 3/7/20,0.0
Israel X 3/8/20,0.0
Israel X 3/9/20,0.0
Israel X 3/10/20,0.0
Israel X 3/11/20,0.0
Israel X 3/12/20,0.0
Israel X 3/13/20,0.0
Israel X 3/14/20,0.0
Israel X 3/15/20,0.0
Israel X 3/16/20,0.0
Israel X 3/17/20,0.0
Israel X 3/18/20,0.0
Israel X 3/19/20,0.0
Israel X 3/20/20,0.0
Israel X 3/21/20,1.0
Israel X 3/22/20,1.0
Israel X 3/23/20,1.0
Israel X 3/24/20,3.0
Israel X 3/25/20,5.0
Israel X 3/26/20,8.0
Israel X 3/27/20,12.0
Israel X 3/28/20,12.0
Israel X 3/29/20,15.0
Israel X 3/30/20,16.0
Israel X 3/31/20,20.0
Israel X 4/1/20,26.0
Israel X 4/2/20,5.988195853860816
Israel X 4/3/20,7.054851269640494
Israel X 4/4/20,7.865466551156715
Israel X 4/5/20,8.481936138414312
Israel X 4/6/20,8.953861956833862
Israel X 4/7/20,9.319718462938908
Israel X 4/8/20,9.608701096731238
Israel X 4/9/20,9.84257090545725
Israel X 4/10/20,10.037345257296693
Israel X 4/11/20,10.184098899189848
Israel X 4/12/20,10.313793791283388
Israel X 4/13/20,10.431901015690528
Israel X 4/14/20,10.50113834469812
Israel X 4/15/20,10.528137694636825
Israel X 4/16/20,10.496962098113727
Israel X 4/17/20,10.392161586787552
Israel X 4/18/20,10.301539179927204
Israel X 4/19/20,10.159262713277712
Israel X 4/20/20,10.009284616971854
Israel X 4/21/20,9.787795763695613
Israel X 4/22/20,9.457851609040517
Israel X 4/23/20,9.561707985412795
Israel X 4/24/20,9.619575111719314
Israel X 4/25/20,9.64523980859667
Israel X 4/26/20,9.648537006578408
Israel X 4/27/20,9.636330635694321
Israel X 4/28/20,9.613329884887207
Israel X 4/29/20,9.582723219646141
Israel X 4/30/20,9.54661943775136
Israel X 5/1/20,9.506396072683856
Israel X 5/2/20,9.463346428528894
Israel X 5/3/20,9.417936064128298
Israel X 5/4/20,9.370427622052375
Israel X 5/5/20,9.321808883396443
Israel X 5/6/20,9.27283331839135
Israel X 5/7/20,9.224519337003585
Israel X 5/8/20,9.178140334552154
Israel X 5/9/20,9.13307607639581
Israel X 5/10/20,9.090190296701621
Israel X 5/11/20,9.049398766073864
Israel X 5/12/20,9.011993257154245
Israel X 5/13/20,8.97994014347205
Israel X 5/14/20,8.943919059529435
Israel X 5/15/20,8.905457620276138
Israel X 5/16/20,8.865535183867905
Israel X 5/17/20,8.824788065103348
Israel X 5/18/20,8.78360601636814
Israel X 5/19/20,8.742231005744543
Israel X 5/20/20,8.700810817535967
Israel X 5/21/20,8.659433509747032
Israel X 5/22/20,8.61815498006763
Israel X 5/23/20,8.577005091647152
Israel X 5/24/20,8.53600528469542
Israel X 5/25/20,8.4951716393698
Israel X 5/26/20,8.454510281444527
Israel X 5/27/20,8.41401049081469
Israel X 5/28/20,8.373643170052674
Israel X 5/29/20,8.333366970182396
Israel X 5/30/20,8.293151262332685
Israel X 5/31/20,8.252953166083898
Israel X 6/1/20,8.212738989677746
Israel X 6/2/20,8.172441349597648
Israel X 6/3/20,8.131971422117203
Israel X 6/4/20,8.091426453902386
Israel X 6/5/20,8.050862342643086
Israel X 6/6/20,8.010309717210475
Israel X 6/7/20,7.969783126318362
Italy X 3/6/20,197.0
Italy X 3/7/20,233.0
Italy X 3/8/20,366.0
Italy X 3/9/20,463.0
Italy X 3/10/20,631.0
Italy X 3/11/20,827.0
Italy X 3/12/20,827.0
Italy X 3/13/20,1266.0
Italy X 3/14/20,1441.0
Italy X 3/15/20,1809.0
Italy X 3/16/20,2158.0
Italy X 3/17/20,2503.0
Italy X 3/18/20,2978.0
Italy X 3/19/20,3405.0
Italy X 3/20/20,4032.0
Italy X 3/21/20,4825.0
Italy X 3/22/20,5476.0
Italy X 3/23/20,6077.0
Italy X 3/24/20,6819.999999999999
Italy X 3/25/20,7503.000000000001
Italy X 3/26/20,8215.0
Italy X 3/27/20,9134.0
Italy X 3/28/20,10023.0
Italy X 3/29/20,10779.0
Italy X 3/30/20,11591.0
Italy X 3/31/20,12428.0
Italy X 4/1/20,13155.0
Italy X 4/2/20,6926.785570085049
Italy X 4/3/20,7429.854144752026
Italy X 4/4/20,7820.879662334919
Italy X 4/5/20,8123.447823822498
Italy X 4/6/20,8360.092069208622
Italy X 4/7/20,8547.729336619377
Italy X 4/8/20,8696.288672983646
Italy X 4/9/20,8816.277790367603
Italy X 4/10/20,8910.496706664562
Italy X 4/11/20,8980.937033593655
Italy X 4/12/20,9034.560787081718
Italy X 4/13/20,9074.977175295353
Italy X 4/14/20,9101.046902239323
Italy X 4/15/20,9115.380233824253
Italy X 4/16/20,9118.210831582546
Italy X 4/17/20,9105.96320360899
Italy X 4/18/20,9079.945227205753
Italy X 4/19/20,9043.225866258144
Italy X 4/20/20,8994.704245626926
Italy X 4/21/20,8934.040066301823
Italy X 4/22/20,8863.714217841625
Italy X 4/23/20,8924.111803472042
Italy X 4/24/20,8966.029741466045
Italy X 4/25/20,8995.00063508749
Italy X 4/26/20,9015.013196468353
Italy X 4/27/20,9028.827454447746
Italy X 4/28/20,9038.332303762436
Italy X 4/29/20,9044.867769777775
Italy X 4/30/20,9049.319884479046
Italy X 5/1/20,9052.362188994884
Italy X 5/2/20,9054.537279903889
Italy X 5/3/20,9056.169774234295
Italy X 5/4/20,9057.485492527485
Italy X 5/5/20,9058.717312216759
Italy X 5/6/20,9060.030678212643
Italy X 5/7/20,9061.587114930153
Italy X 5/8/20,9063.614011108875
Italy X 5/9/20,9066.314448416233
Italy X 5/10/20,9069.81780320406
Italy X 5/11/20,9074.286383986473
Italy X 5/12/20,9079.885635674
Italy X 5/13/20,9086.726900339127
Italy X 5/14/20,9092.11522936821
Italy X 5/15/20,9096.615174114704
Italy X 5/16/20,9100.590556561947
Italy X 5/17/20,9104.277390539646
Italy X 5/18/20,9107.812893390656
Italy X 5/19/20,9111.290372908115
Italy X 5/20/20,9114.757659137249
Italy X 5/21/20,9118.24690014124
Italy X 5/22/20,9121.772209703922
Italy X 5/23/20,9125.341428816319
Italy X 5/24/20,9128.952989280224
Italy X 5/25/20,9132.608459293842
Italy X 5/26/20,9136.296861469746
Italy X 5/27/20,9140.018979907036
Italy X 5/28/20,9143.763053119183
Italy X 5/29/20,9147.520456016064
Italy X 5/30/20,9151.270017921925
Italy X 5/31/20,9155.00546604395
Italy X 6/1/20,9158.705629706383
Italy X 6/2/20,9162.352474629879
Italy X 6/3/20,9165.92326194048
Italy X 6/4/20,9169.453276097775
Italy X 6/5/20,9172.962119579315
Italy X 6/6/20,9176.461553871632
Italy X 6/7/20,9179.952363073826
Jamaica X 3/6/20,0.0
Jamaica X 3/7/20,0.0
Jamaica X 3/8/20,0.0
Jamaica X 3/9/20,0.0
Jamaica X 3/10/20,0.0
Jamaica X 3/11/20,0.0
Jamaica X 3/12/20,0.0
Jamaica X 3/13/20,0.0
Jamaica X 3/14/20,0.0
Jamaica X 3/15/20,0.0
Jamaica X 3/16/20,0.0
Jamaica X 3/17/20,0.0
Jamaica X 3/18/20,0.0
Jamaica X 3/19/20,1.0
Jamaica X 3/20/20,1.0
Jamaica X 3/21/20,1.0
Jamaica X 3/22/20,1.0
Jamaica X 3/23/20,1.0
Jamaica X 3/24/20,1.0
Jamaica X 3/25/20,1.0
Jamaica X 3/26/20,1.0
Jamaica X 3/27/20,1.0
Jamaica X 3/28/20,1.0
Jamaica X 3/29/20,1.0
Jamaica X 3/30/20,1.0
Jamaica X 3/31/20,1.0
Jamaica X 4/1/20,3.0
Jamaica X 4/2/20,0.4901892878660874
Jamaica X 4/3/20,0.5555861392895167
Jamaica X 4/4/20,0.5983145631580555
Jamaica X 4/5/20,0.623756434997631
Jamaica X 4/6/20,0.6362311913653684
Jamaica X 4/7/20,0.6390934593764541
Jamaica X 4/8/20,0.634888115364447
Jamaica X 4/9/20,0.6049223592526687
Jamaica X 4/10/20,0.5731135108180752
Jamaica X 4/11/20,0.5398930542833114
Jamaica X 4/12/20,0.5055546439507452
Jamaica X 4/13/20,0.47030540756168193
Jamaica X 4/14/20,0.4342808778710605
Jamaica X 4/15/20,0.3975802158493025
Jamaica X 4/16/20,0.36026391351697384
Jamaica X 4/17/20,0.32237217126748874
Jamaica X 4/18/20,0.2839348522502405
Jamaica X 4/19/20,0.2449653565963672
Jamaica X 4/20/20,0.20547172438455164
Jamaica X 4/21/20,0.1654585499454697
Jamaica X 4/22/20,0.08375105890081613
Jamaica X 4/23/20,0.05705723195205792
Jamaica X 4/24/20,0.02633647416587337
Jamaica X 4/25/20,0.0
Jamaica X 4/26/20,0.0
Jamaica X 4/27/20,0.0
Jamaica X 4/28/20,0.0
Jamaica X 4/29/20,0.0
Jamaica X 4/30/20,0.0
Jamaica X 5/1/20,0.0
Jamaica X 5/2/20,0.0
Jamaica X 5/3/20,0.0
Jamaica X 5/4/20,0.0
Jamaica X 5/5/20,0.0
Jamaica X 5/6/20,0.0
Jamaica X 5/7/20,0.0
Jamaica X 5/8/20,0.0
Jamaica X 5/9/20,0.0
Jamaica X 5/10/20,0.0
Jamaica X 5/11/20,0.0
Jamaica X 5/12/20,0.0
Jamaica X 5/13/20,0.0
Jamaica X 5/14/20,0.0
Jamaica X 5/15/20,0.0
Jamaica X 5/16/20,0.0
Jamaica X 5/17/20,0.0
Jamaica X 5/18/20,0.0
Jamaica X 5/19/20,0.0
Jamaica X 5/20/20,0.0
Jamaica X 5/21/20,0.0
Jamaica X 5/22/20,0.0
Jamaica X 5/23/20,0.0
Jamaica X 5/24/20,0.0
Jamaica X 5/25/20,0.0
Jamaica X 5/26/20,0.0
Jamaica X 5/27/20,0.0
Jamaica X 5/28/20,0.0
Jamaica X 5/29/20,0.0
Jamaica X 5/30/20,0.0
Jamaica X 5/31/20,0.0
Jamaica X 6/1/20,0.0
Jamaica X 6/2/20,0.0
Jamaica X 6/3/20,0.0
Jamaica X 6/4/20,0.0
Jamaica X 6/5/20,0.0
Jamaica X 6/6/20,0.0
Jamaica X 6/7/20,0.0
Japan X 3/6/20,6.0
Japan X 3/7/20,6.0
Japan X 3/8/20,6.0
Japan X 3/9/20,10.0
Japan X 3/10/20,10.0
Japan X 3/11/20,15.0
Japan X 3/12/20,16.0
Japan X 3/13/20,19.0
Japan X 3/14/20,22.0
Japan X 3/15/20,22.0
Japan X 3/16/20,26.999999999999996
Japan X 3/17/20,29.000000000000004
Japan X 3/18/20,29.000000000000004
Japan X 3/19/20,29.000000000000004
Japan X 3/20/20,33.0
Japan X 3/21/20,35.0
Japan X 3/22/20,41.0
Japan X 3/23/20,42.0
Japan X 3/24/20,43.0
Japan X 3/25/20,45.0
Japan X 3/26/20,47.0
Japan X 3/27/20,49.0
Japan X 3/28/20,52.0
Japan X 3/29/20,53.99999999999999
Japan X 3/30/20,53.99999999999999
Japan X 3/31/20,56.00000000000001
Japan X 4/1/20,57.00000000000001
Japan X 4/2/20,41.17115404573269
Japan X 4/3/20,42.71823058021255
Japan X 4/4/20,43.87266336358152
Japan X 4/5/20,44.78597954730503
Japan X 4/6/20,45.419096691766754
Japan X 4/7/20,45.89230662561022
Japan X 4/8/20,46.28435923950747
Japan X 4/9/20,46.618949028197676
Japan X 4/10/20,46.8310018919874
Japan X 4/11/20,46.98196240933612
Japan X 4/12/20,46.99999056290835
Japan X 4/13/20,47.00321578304283
Japan X 4/14/20,46.992523244116455
Japan X 4/15/20,46.9477407715749
Japan X 4/16/20,46.870963380206376
Japan X 4/17/20,46.76355099189095
Japan X 4/18/20,46.605726544512436
Japan X 4/19/20,46.420477005885914
Japan X 4/20/20,46.248603095300496
Japan X 4/21/20,46.0446086875163
Japan X 4/22/20,45.82976859644987
Japan X 4/23/20,45.94925182289444
Japan X 4/24/20,46.01135492208414
Japan X 4/25/20,46.03415505378507
Japan X 4/26/20,46.02920542820357
Japan X 4/27/20,46.0065584408585
Japan X 4/28/20,45.97203357727267
Japan X 4/29/20,45.92880398849957
Japan X 4/30/20,45.87891568313353
Japan X 5/1/20,45.825358039001
Japan X 5/2/20,45.76946647488512
Japan X 5/3/20,45.713881199480966
Japan X 5/4/20,45.6585777096916
Japan X 5/5/20,45.60353150242008
Japan X 5/6/20,45.5492357024923
Japan X 5/7/20,45.4960915481206
Japan X 5/8/20,45.44449415174313
Japan X 5/9/20,45.39525211555883
Japan X 5/10/20,45.348668665392324
Japan X 5/11/20,45.30424148775637
Japan X 5/12/20,45.262497399235144
